,0
AGG88012.1,-16.116103944412416
AGG88013.1,-32.163001503658705
AGG88014.1,-13.273309990681481
AGG88015.1,-27.898534768449508
AGG88016.1,-25.248724027304768
AGG88017.1,-13.987367931187993
AGG88018.1,-14.786075852846757
AGG88019.1,-27.08808575657259
AGG88020.1,-18.645722524686
AGG88021.1,-18.884489117885146
AGG88022.1,-16.80368581962474
AGG88023.1,-34.97322782984847
AGG88024.1,-32.23527566598891
AGG88025.1,-25.770722146002907
AGG88026.1,-15.044140369447348
AGG88027.1,-8.597748518733216
AGG88028.1,-14.380235785664215
AGG88029.1,-24.972757557453633
AGG88030.1,-20.03848668588432
AGG88031.1,-35.322199424827154
AGG88032.1,-12.96690497522955
AGG88033.1,-25.298262125518825
AGG88034.1,-19.0984685904774
AGG88035.1,-23.373953496415176
AGG88036.1,-16.522297429503617
AGG88037.1,-18.779622865053724
AGG88038.1,-25.442694677337286
AGG88039.1,-24.12556746897004
AGG88040.1,-19.39928773865169
AGG88041.1,-15.041936310087966
AGG88042.1,-20.0829874145172
AGG88043.1,-24.772073076021243
AGG88044.1,-25.15971561228718
AGG88045.1,-20.046894165482172
AGG88046.1,-15.167913561957395
AGG88047.1,-30.36337538380292
AGG88048.1,-15.741732415475454
AGG88049.1,-13.989186543385625
AGG88050.1,-25.30104522312005
AGG88051.1,-16.81069154481662
AGG88052.1,-12.34796318294757
AGG88053.1,-23.23380158012693
AGG88054.1,-14.888536493122695
AGG88055.1,-17.416023520668986
AGG88056.1,-36.459089780287265
AGG88057.1,-25.53094327912243
AGG88058.1,-20.361210450708946
AGG88059.1,-27.324946189954417
AGG88060.1,-14.1024210146188
AGG88061.1,-13.272090789666189
AGG88062.1,-24.206678004663768
AGG88063.1,-17.416043807253814
AGG88064.1,-18.65262573874125
AGG88065.1,-23.374672894840618
AGG88066.1,-22.72887529365297
AGG88067.1,-21.799288378241386
AGG88068.1,-39.459721083283505
AGG88069.1,-15.50327413564504
AGG88070.1,-14.386576804229637
AGG88071.1,-42.15161424441158
AGG88072.1,-36.370508640032845
AGG88073.1,-18.36346942097627
AGG88074.1,-23.927575552329127
AGG88075.1,-40.95833327955688
AGG88076.1,-30.282361649216018
AGG88077.1,-38.22995407551507
AGG88078.1,-41.82856050425329
AGG88079.1,-39.15889134972021
AGG88080.1,-28.61715447590273
AGG88081.1,-17.535222296182845
AGG88082.1,-24.02424599199452
AGG88083.1,-37.11532605507686
AGG88084.1,-39.985895149204985
AGG88085.1,-13.152982668977813
AGG88086.1,-17.57854885260926
AGG88087.1,-21.34725539103166
AGG88088.1,-28.016485287538
AGG88089.1,-18.313563154206093
AGG88090.1,-26.49742985781737
AGG88091.1,-25.413359291629607
AGG88092.1,-23.581862813177118
AGG88093.1,-34.56832937731258
AGG88094.1,-15.627921799479589
AGG88095.1,-30.14914253194558
AGG88096.1,-24.016202037068602
AGG88097.1,-15.883779145219266
AGG88098.1,-23.29746070703837
AGG88099.1,-12.693776852170886
AGG88100.1,-20.401452245314655
AGG88101.1,-53.369166497631795
AGG88102.1,-49.880528266280365
AGG88103.1,-30.0577087897366
AGG88104.1,-22.22904381966629
AGG88105.1,-16.058768320384576
AGG88106.1,-22.772320682828273
AGG88107.1,-31.877782464298846
AGG88108.1,-18.58346719172688
AGG88109.1,-18.958226814679925
AGG88110.1,-12.996801416841745
AGG88111.1,-15.370328617331754
AGG88112.1,-21.09447748097041
AGG88113.1,-18.80936940828656
AGG88114.1,-15.625575257707526
AGG88115.1,-25.9063994660347
AGG88116.1,-24.716865527206636
AGG88117.1,-17.704981148761902
AGG88118.1,-9.511907940921528
AGG88119.1,-24.882745678764344
AGG88120.1,-21.467534829847196
AGG88121.1,-34.76326920097125
AGG88122.1,-27.428589140507682
AGG88123.1,-37.43719308325662
AGG88124.1,-21.145648832142204
AGG88125.1,-31.228570489655205
AGG88126.1,-36.435026875717526
AGG88127.1,-11.151463175902098
AGG88128.1,-11.327893774233562
AGG88129.1,-34.17622140907527
AGG88130.1,-31.20166311038529
AGG88131.1,-12.391532784215544
AGG88132.1,-21.4999547063303
AGG88133.1,-39.70773541536701
AGG88134.1,-25.67846305133108
AGG88135.1,-30.178427741628735
AGG88136.1,-40.6391775672509
AGG88137.1,-24.527356515976884
AGG88138.1,-39.12091457876352
AGG88139.1,-34.90007320000193
AGG88140.1,-26.247430980345882
AGG88141.1,-33.75781160903243
AGG88142.1,-43.65285916996177
AGG88143.1,-37.54396593307614
AGG88144.1,-37.592060003041894
AGG88145.1,-36.80515200900068
AGG88146.1,-30.569264395451803
AGG88147.1,-32.14284613741985
AGG88148.1,-35.01973349086954
AGG88149.1,-30.108952685026736
AGG88150.1,-31.4130911019412
AGG88151.1,-29.96862993312142
AGG88152.1,-43.08856886857674
AGG88153.1,-28.952175687793314
AGG88154.1,-22.213610310139018
AGG88155.1,-34.24284807335452
AGG88156.1,-33.13197553344097
AGG88157.1,-26.934489141658844
AGG88158.1,-18.536795394692323
AGG88159.1,-26.959595510221373
AGG88160.1,-29.016999753953865
AGG88161.1,-14.203884185762714
AGG88162.1,-27.0923108762562
AGG88163.1,-12.799895109636028
AGG88164.1,-21.400646930806502
AGG88165.1,-14.401640726267125
AGG88166.1,-24.425948068460247
AGG88167.1,-19.47828427268292
AGG88168.1,-13.875578867151022
AGG88169.1,-12.630165443092201
AGG88170.1,-14.971952222624218
AGG88171.1,-17.510562543275483
AGG88172.1,-25.047696869888604
AGG88173.1,-34.42835966141511
AGG88174.1,-14.871402636460441
AGG88175.1,-29.87790161343491
AGG88176.1,-19.717017040313955
AGG88177.1,-37.200186692957075
AGG88178.1,-18.3471498382724
AGG88179.1,-22.183237390610273
AGG88180.1,-18.214882089723837
AGG88181.1,-32.86581657665016
AGG88182.1,-7.633867269770146
AGG88183.1,-26.610136983561286
AGG88184.1,-38.472576707950466
AGG88185.1,-20.038816847970946
AGG88186.1,-14.103233528519604
AGG88187.1,-20.48382263459267
AGG88188.1,-26.396544930039195
AGG88189.1,-18.41236085957332
AGG88190.1,-13.147639584895803
AGG88191.1,-13.488440195141605
AGG88192.1,-14.949838079440402
AGG88193.1,-20.266182817116604
AGG88194.1,-21.570445753568656
AGG88195.1,-26.805020269343583
AGG88196.1,-20.585611278947496
AGG88197.1,-24.574835723336232
AGG88198.1,-19.905016091342493
AGG88199.1,-21.906150831303236
AGG88200.1,-9.440604676150716
AGG88201.1,-28.706536929731623
AGG88202.1,-17.752997098502583
AGG88203.1,-13.057307030817816
AGG88204.1,-33.03991574430119
AGG88205.1,-43.11843179409483
AGG88206.1,-37.54370570187699
AGG88207.1,-17.313203981966883
AGG88208.1,-11.431664626033118
AGG88209.1,-42.11878107442328
AGG88210.1,-35.45547671157352
AGG88211.1,-16.491846419338394
AGG88212.1,-12.12848865225183
AGG88213.1,-18.282158936467212
AGG88214.1,-22.578367281159238
AGG88215.1,-37.82899661182444
AGG88216.1,-11.456306606952941
AGG88217.1,-19.52239228589943
AGG88218.1,-24.215247620099326
AGG88219.1,-15.641762061623663
AGG88220.1,-23.36183130180565
AGG88221.1,-16.55360582313316
AGG88222.1,-16.342121061170488
AGG88223.1,-36.63763759423634
AGG88224.1,-11.797045873307919
AGG88225.1,-18.3496910756188
AGG88226.1,-21.92391951562699
AGG88227.1,-17.817897297753298
AGG88228.1,-24.52427035769793
AGG88229.1,-16.572330016507173
AGG88230.1,-22.2235106132651
AGG88231.1,-15.761786295646711
AGG88232.1,-13.822934690790245
AGG88233.1,-17.424128388834596
AGG88234.1,-18.50501987012865
AGG88235.1,-13.917111719565952
AGG88236.1,-24.59977076061803
AGG88237.1,-32.24162209702706
AGG88238.1,-25.402792490958685
AGG88239.1,-20.926537283150076
AGG88240.1,-21.333439051238358
AGG88241.1,-16.632706095652274
AGG88242.1,-40.658602617612594
AGG88243.1,-15.787048092354127
AGG88244.1,-38.63862136160831
AGG88245.1,-18.528075441730575
AGG88246.1,-17.907570737232803
AGG88247.1,-23.29877964920383
AGG88248.1,-21.47222233760506
AGG88249.1,-28.79671137916201
AGG88250.1,-30.261510843467082
AGG88251.1,-17.10757449765031
AGG88252.1,-19.135905061205477
AGG88253.1,-18.33346406308116
AGG88254.1,-15.925833002404268
AGG88255.1,-16.40484695094237
AGG88256.1,-14.150839302365817
AGG88257.1,-20.443839077342307
AGG88258.1,-14.776886813821735
AGG88259.1,-9.815986158437742
AGG88260.1,-20.753339970487012
AGG88261.1,-25.115304485285876
AGG88262.1,-27.504258136597795
AGG88263.1,-32.61053822052823
AGG88264.1,-14.320698786374749
AGG88265.1,-22.464983910290353
AGG88266.1,-20.350612602182505
AGG88267.1,-27.938262208326627
AGG88268.1,-19.721687813252537
AGG88269.1,-11.412953680886961
AGG88270.1,-16.30087834322555
AGG88271.1,-11.229341374751469
AGG88272.1,-20.013871905266853
AGG88273.1,-29.41501105928395
AGG88274.1,-11.10318298714746
AGG88275.1,-12.251430324892489
AGG88276.1,-29.136592165812463
AGG88277.1,-28.397137256256215
AGG88278.1,-43.87288939904023
AGG88279.1,-23.475863337616712
AGG88280.1,-23.63286269164091
AGG88281.1,-28.020468935846708
AGG88282.1,-26.087935431998737
AGG88283.1,-20.12522484909707
AGG88284.1,-18.808570692998885
AGG88285.1,-24.398841742563825
AGG88286.1,-21.402405614991963
AGG88287.1,-10.432830930358616
AGG88288.1,-23.11614721185183
AGG88289.1,-8.58186045525462
AGG88290.1,-21.412268952422508
AGG88291.1,-15.238309960288568
AGG88292.1,-21.01137826441532
AGG88293.1,-11.70567864595958
AGG88294.1,-19.2981495084951
AGG88295.1,-15.801717058415331
AGG88296.1,-28.224120195005945
AGG88297.1,-29.670924971457573
AGG88298.1,-23.26724772373209
AGG88299.1,-42.10847381979362
AGG88300.1,-18.617340825432333
AGG88301.1,-29.14831660187812
AGG88302.1,-23.660856772517754
AGG88303.1,-28.627741879703283
AGG88304.1,-23.940198541438868
AGG88305.1,-20.640132570184758
AGG88306.1,-31.760994671409676
AGG88307.1,-17.627259269944922
AGG88308.1,-26.416353350399465
AGG88309.1,-16.919483080887638
AGG88310.1,-16.7344449705908
AGG88311.1,-14.751877904078228
AGG88312.1,-18.56171769171392
AGG88313.1,-14.13598351517453
AGG88314.1,-21.270383420961778
AGG88315.1,-22.73131622805462
AGG88316.1,-26.949549151500612
AGG88317.1,-26.666813329049848
AGG88318.1,-16.71326896339627
AGG88319.1,-32.19731374023496
AGG88320.1,-18.338062272168386
AGG88321.1,-36.856105812352766
AGG88322.1,-22.53982970709873
AGG88323.1,-26.25007684611458
AGG88324.1,-25.03084182813728
AGG88325.1,-14.74135884085803
AGG88326.1,-18.232966273185987
AGG88327.1,-34.1696350255159
AGG88328.1,-21.819085681085124
AGG88329.1,-14.462681988648601
AGG88330.1,-31.791076280934995
AGG88331.1,-30.138563019222786
AGG88332.1,-42.888973325403526
AGG88333.1,-31.31301175542637
AGG88334.1,-13.140958898013082
AGG88335.1,-12.944776277108849
AGG88336.1,-25.544051115511515
AGG88337.1,-14.58832738514535
AGG88338.1,-36.45191737158997
AGG88339.1,-27.753614682795835
AGG88340.1,-23.47810818980164
AGG88341.1,-30.630706695774713
AGG88342.1,-11.940747267282298
AGG88343.1,-18.491070039989307
AGG88344.1,-29.815945031330486
AGG88345.1,-12.084285141089556
AGG88346.1,-33.30367941926632
AGG88347.1,-18.99093379339435
AGG88348.1,-21.388317167815877
AGG88349.1,-19.439697340626903
AGG88350.1,-16.165147175626366
AGG88351.1,-39.95280592044046
AGG88352.1,-23.90211532299037
AGG88353.1,-11.123101646572204
AGG88354.1,-27.63555764710935
AGG88355.1,-14.3000364972849
AGG88356.1,-26.49906729539536
AGG88357.1,-18.4694494161864
AGG88358.1,-22.929690288194486
AGG88359.1,-27.072189290372485
AGG88360.1,-15.723427073942634
AGG88361.1,-17.63775348419724
AGG88362.1,-13.676214537500094
AGG88363.1,-17.953295773633272
AGG88364.1,-12.123939561804555
AGG88365.1,-15.918035274747197
AGG88366.1,-14.587383240157529
AGG88367.1,-23.125852593444815
AGG88368.1,-21.649728611120395
AGG88369.1,-16.3822665380877
AGG88370.1,-14.567288600909658
AGG88371.1,-27.388003802400966
AGG88372.1,-17.879789080044425
AGG88373.1,-15.76072444874355
AGG88374.1,-23.529415104876797
AGG88375.1,-19.02173801631993
AGG88376.1,-31.364768255179573
AGG88377.1,-22.773953926507463
AGG88378.1,-24.405948443916152
AGG88379.1,-26.199424453708364
AGG88380.1,-20.85259250275002
AGG88381.1,-26.414209133026567
AGG88382.1,-13.773231991674276
AGG88383.1,-16.716586077366266
AGG88384.1,-11.833144563787723
AGG88385.1,-17.97022781687491
AGG88386.1,-33.87516575775162
AGG88387.1,-12.909870429317253
AGG88388.1,-29.430709097650357
AGG88389.1,-39.53064086491758
AGG88390.1,-18.424178068897625
AGG88391.1,-19.545502970471627
AGG88392.1,-9.283290200464421
AGG88393.1,-25.765625650055753
AGG88394.1,-15.868892065466657
AGG88395.1,-13.421678151473598
AGG88396.1,-22.402859630275742
AGG88397.1,-30.09490655336522
AGG88398.1,-22.650671799723092
AGG88399.1,-28.751760097528052
AGG88400.1,-16.92183184686853
AGG88401.1,-26.935680769451004
AGG88402.1,-13.29323491808646
AGG88403.1,-12.119203045699104
AGG88404.1,-14.739245932657756
AGG88405.1,-29.67421579048016
AGG88406.1,-16.889408616700738
AGG88407.1,-8.1679057166052
AGG88408.1,-49.69024509774867
AGG88409.1,-38.77148647055388
AGG88410.1,-42.33031803838465
AGG88411.1,-53.95832711843467
AGG88412.1,-36.34532653431026
AGG88413.1,-40.61559317620834
AGG88414.1,-13.267330119394018
AGG88415.1,-15.88220788578842
AGG88416.1,-19.625793601429407
AGG88417.1,-15.924246577744887
AGG88418.1,-10.440951208746617
AGG88419.1,-17.627278731466248
AGG88420.1,-6.852485709740906
AGG88421.1,-17.916986161921617
AGG88422.1,-21.612871820766845
AGG88423.1,-22.543909938426573
AGG88424.1,-13.849065601031164
AGG88425.1,-24.29598005651329
AGG88426.1,-26.41181618931008
AGG88427.1,-21.87490458608984
AGG88428.1,-9.718844283710947
AGG88429.1,-11.492747792133741
AGG88430.1,-8.241926484143551
AGG88431.1,-22.345511470601394
AGG88432.1,-27.758814738629884
AGG88433.1,-27.641236715373694
AGG88434.1,-27.063839568388786
AGG88435.1,-18.387708682181568
AGG88436.1,-25.04810773636124
AGG88437.1,-19.05800819252351
AGG88438.1,-35.87602020131817
AGG88439.1,-27.6028177380147
AGG88440.1,-11.492511478893903
AGG88441.1,-16.353565681663802
AGG88442.1,-17.858926451384484
AGG88443.1,-28.10324514424209
AGG88444.1,-30.138648821184066
AGG88445.1,-19.05123299983417
AGG88446.1,-14.157109513828459
AGG88447.1,-9.133431792941018
AGG88448.1,-40.68768577949453
AGG88449.1,-23.462110713208887
AGG88450.1,-35.417099127971156
AGG88451.1,-20.960182110273664
AGG88452.1,-24.65107312747679
AGG88453.1,-20.673694804433083
AGG88454.1,-22.94748643147491
AGG88455.1,-21.431085746053984
AGG88456.1,-11.442396140206004
AGG88457.1,-23.816252973035716
AGG88458.1,-18.258752064415418
AGG88459.1,-30.318323394654232
AGG88460.1,-21.531041196866546
AGG88461.1,-32.9065235263859
AGG88462.1,-33.74888446274161
AGG88463.1,-21.202958407743406
AGG88464.1,-23.868152412001052
AGG88465.1,-26.1172772902585
AGG88466.1,-24.219060117174262
AGG88467.1,-37.403478978475235
AGG88468.1,-10.116302450200003
AGG88469.1,-24.112930314171194
AGG88470.1,-20.64754092528064
AGG88471.1,-19.374723917555794
AGG88472.1,-21.474857872084037
AGG88473.1,-49.894322192116
AGG88474.1,-33.233839434442714
AGG88475.1,-15.6261121760176
AGG88476.1,-26.272551839917334
AGG88477.1,-27.339196305687267
AGG88478.1,-27.39732724042128
AGG88479.1,-25.894355271359956
AGG88480.1,-21.17009220725232
AGG88481.1,-13.98605732064325
AGG88482.1,-18.541776743997616
AGG88483.1,-17.62612021143923
AGG88484.1,-27.061429582048987
AGG88485.1,-16.517186337058124
AGG88486.1,-13.794967941455997
AGG88487.1,-11.616705665606478
AGG88488.1,-29.21645884102324
AGG88489.1,-17.140561319756138
AGG88490.1,-18.69617486506965
AGG88491.1,-22.492372020189563
AGG88492.1,-15.587954545408442
AGG88493.1,-28.35368328681478
AGG88494.1,-20.778534448523388
AGG88495.1,-34.7086054394292
AGG88496.1,-11.909249616288733
AGG88497.1,-20.274375039511636
AGG88498.1,-23.4471353104427
AGG88499.1,-16.94871917801948
AGG88500.1,-15.692476388525996
AGG88501.1,-19.60169809558503
AGG88502.1,-19.537490968247248
AGG88503.1,-27.1207123570092
AGG88504.1,-14.900219572954203
AGG88505.1,-27.65912376631698
AGG88506.1,-24.90439245700898
AGG88507.1,-15.16490761299026
AGG88508.1,-32.048880844276226
AGG88509.1,-28.716874274683402
AGG88510.1,-32.638647986330994
AGG88511.1,-19.021745382778615
AGG88512.1,-40.067554565546594
AGG88513.1,-22.458715837019906
AGG88514.1,-31.02256581830237
AGG88515.1,-19.3386094423985
AGG88516.1,-15.441193537447734
AGG88517.1,-15.229252420011546
AGG88518.1,-16.699331950785197
AGG88519.1,-24.210261354082125
AGG88520.1,-20.326873099791246
AGG88521.1,-18.412092824976114
AGG88522.1,-25.326957924713803
AGG88523.1,-31.563172139985664
AGG88524.1,-27.362611955822885
AGG88525.1,-16.03612177730107
AGG88526.1,-23.20545049710561
AGG88527.1,-26.787549605718706
AGG88528.1,-21.767877999895624
AGG88529.1,-33.124852297239876
AGG88530.1,-19.9233657059768
AGG88531.1,-17.381289754128012
AGG88532.1,-23.842606877375765
AGG88533.1,-27.09599865813481
AGG88534.1,-11.627809990093896
AGG88535.1,-26.850749081966608
AGG88536.1,-10.534318107932068
AGG88537.1,-27.235690328340027
AGG88538.1,-18.804234884813724
AGG88539.1,-38.564854994869975
AGG88540.1,-26.88924991096688
AGG88541.1,-27.355166793797615
AGG88542.1,-15.820660455019269
AGG88543.1,-48.826812809456925
AGG88544.1,-31.441720697862394
AGG88545.1,-33.359658041228215
AGG88546.1,-23.041936061119216
AGG88547.1,-22.864557388528326
AGG88548.1,-23.666675196655575
AGG88549.1,-11.501099742103047
AGG88550.1,-13.150185064507026
AGG88551.1,-32.013380336934745
AGG88552.1,-19.867602255925316
AGG88553.1,-10.172045008891075
AGG88554.1,-11.276503904019094
AGG88555.1,-23.954940279570167
AGG88556.1,-18.79874652959149
AGG88557.1,-25.41495218325396
AGG88558.1,-21.238543783441145
AGG88559.1,-26.297217878582988
AGG88560.1,-25.23392151841444
AGG88561.1,-18.281828707641804
AGG88562.1,-17.44758275215304
AGG88563.1,-28.91432256219092
AGG88564.1,-13.181637578944738
AGG88565.1,-19.00433786683575
AGG88566.1,-18.274272629139762
AGG88567.1,-27.56186634717317
AGG88568.1,-13.902446611097407
AGG88569.1,-20.282409925749082
AGG88570.1,-17.223485467278785
AGG88571.1,-18.497033554387567
AGG88572.1,-20.818779810829604
AGG88573.1,-23.660439457378
AGG88574.1,-14.578609046315929
AGG88575.1,-10.18999240473029
AGG88576.1,-32.97327533180275
AGG88577.1,-14.790883641091442
AGG88578.1,-22.700699253878515
AGG88579.1,-21.951561966722164
AGG88580.1,-11.114064700405034
AGG88581.1,-32.91474141801396
AGG88582.1,-22.139942640256706
AGG88583.1,-31.091568912452527
AGG88584.1,-28.381706316275363
AGG88585.1,-14.554946775094255
AGG88586.1,-17.906249030488674
AGG88587.1,-17.992539522487313
AGG88588.1,-23.754956623846276
AGG88589.1,-29.299410252796733
AGG88590.1,-28.184799978205987
AGG88591.1,-39.6179949023981
AGG88592.1,-16.192202047713323
AGG88593.1,-18.33551852346831
AGG88594.1,-21.523336522261953
AGG88595.1,-43.579715528426334
AGG88596.1,-14.340621326830151
AGG88597.1,-14.77693412390243
AGG88598.1,-20.105370758580165
AGG88599.1,-16.88310905106634
AGG88600.1,-23.881416155580908
AGG88601.1,-17.931699000086677
AGG88602.1,-21.780527151710942
AGG88603.1,-13.020996001018375
AGG88604.1,-34.72678173453065
AGG88605.1,-37.09419626740444
AGG88606.1,-24.93746403035739
AGG88607.1,-18.798643461502103
AGG88608.1,-14.795156634977383
AGG88609.1,-27.68559176194679
AGG88610.1,-15.144930608442062
AGG88611.1,-9.904022573976846
AGG88612.1,-25.20971985173866
AGG88613.1,-29.19660063526099
AGG88614.1,-24.39988035729756
AGG88615.1,-34.081913841357334
AGG88616.1,-15.942961242597022
AGG88617.1,-18.255289158588006
AGG88618.1,-17.764833342457692
AGG88619.1,-29.50285226546677
AGG88620.1,-15.560664998201286
AGG88621.1,-12.206662827550524
AGG88622.1,-29.517386063128754
AGG88623.1,-21.345170972773417
AGG88624.1,-40.500274309663546
AGG88625.1,-13.651985049366356
AGG88626.1,-19.09102348138623
AGG88627.1,-16.538888968570397
AGG88628.1,-18.89987955667042
AGG88629.1,-12.547121866424694
AGG88630.1,-46.118398714548704
AGG88631.1,-34.71029761496894
AGG88632.1,-24.562293401690138
AGG88633.1,-27.583736854915788
AGG88634.1,-21.913680437449084
AGG88635.1,-32.840473476885165
AGG88636.1,-17.979513072170757
AGG88637.1,-23.409932938729618
AGG88638.1,-17.49041489768223
AGG88639.1,-17.15057668138717
AGG88640.1,-10.51052637011177
AGG88641.1,-18.02230665439416
AGG88642.1,-15.999816721698515
AGG88643.1,-22.9686567331782
AGG88644.1,-13.165955405593621
AGG88645.1,-13.087943505596462
AGG88646.1,-20.1709538406644
AGG88647.1,-14.452867885000124
AGG88648.1,-15.056513082218107
AGG88649.1,-17.48059350365793
AGG88650.1,-27.468454579614743
AGG88651.1,-24.227928056038493
AGG88652.1,-16.53785966189319
AGG88653.1,-15.290058709370388
AGG88654.1,-25.82861249042756
AGG88655.1,-21.809063858403157
AGG88656.1,-19.871753253935406
AGG88657.1,-30.475995568677344
AGG88658.1,-35.51435516443959
AGG88659.1,-11.90434008489812
AGG88660.1,-25.2901490156351
AGG88661.1,-19.619641678984216
AGG88662.1,-16.327564976129807
AGG88663.1,-20.958149553893982
AGG88664.1,-29.34281053531653
AGG88665.1,-15.817327815758192
AGG88666.1,-21.080868351456537
AGG88667.1,-18.73602496063472
AGG88668.1,-32.907432846997416
AGG88669.1,-12.816300546297697
AGG88670.1,-30.68391461285496
AGG88671.1,-9.801550545989162
AGG88672.1,-19.87648580152119
AGG88673.1,-12.357447293821762
AGG88674.1,-17.209766604283985
AGG88675.1,-12.175199172623334
AGG88676.1,-19.894427342516437
AGG88677.1,-12.031590932031577
AGG88678.1,-19.07171755630199
AGG88679.1,-13.531699432166677
AGG88680.1,-24.24743400167561
AGG88681.1,-31.81073363329616
AGG88682.1,-39.65877267252202
AGG88683.1,-14.76624213568849
AGG88684.1,-14.680781907880657
AGG88685.1,-11.347124240028442
AGG88686.1,-12.989007010676024
AGG88687.1,-31.174496039491288
AGG88688.1,-15.851712444617842
AGG88689.1,-16.468229989962126
AGG88690.1,-16.71285912114422
AGG88691.1,-20.688883478464625
AGG88692.1,-14.498482765561945
AGG88693.1,-23.417220138259896
AGG88694.1,-21.181360124769018
AGG88695.1,-21.56345951436207
AGG88696.1,-17.06566336895002
AGG88697.1,-11.208042704971753
AGG88698.1,-19.24192287581897
AGG88699.1,-11.024863573928547
AGG88700.1,-12.581331188344556
AGG88701.1,-18.58057414492171
AGG88702.1,-41.088767301978336
AGG88703.1,-15.075843178249507
AGG88704.1,-13.91554920091274
AGG88705.1,-18.25813629327176
AGG88706.1,-40.45415566543784
AGG88707.1,-16.57582221482553
AGG88708.1,-37.91830102025297
AGG88709.1,-27.256208174184266
AGG88710.1,-13.224804451486198
AGG88711.1,-14.834908066941777
AGG88712.1,-24.048808510942912
AGG88713.1,-35.16328525083203
AGG88714.1,-18.26173442172606
AGG88715.1,-37.09458563531173
AGG88716.1,-55.7293045129864
AGG88717.1,-17.068670162578815
AGG88718.1,-27.188787218374845
AGG88719.1,-23.151463984633526
AGG88720.1,-16.734815353877398
AGG88721.1,-23.801360595562485
AGG88722.1,-21.876884780119518
AGG88723.1,-34.87927177664372
AGG88724.1,-20.638819484151178
AGG88725.1,-13.363259365528041
AGG88726.1,-38.20308998015443
AGG88727.1,-19.05195360696623
AGG88728.1,-32.339803102125025
AGG88729.1,-10.288408257129635
AGG88730.1,-26.796382815933192
AGG88731.1,-24.096361284231264
AGG88732.1,-27.16820956833221
AGG88733.1,-11.551031953529442
AGG88734.1,-18.110422190460675
AGG88735.1,-37.52184251454136
AGG88736.1,-33.96712591608116
AGG88737.1,-23.51900163855759
AGG88738.1,-22.473198171732825
AGG88739.1,-17.476923824834387
AGG88740.1,-18.909835852638476
AGG88741.1,-20.878716913026523
AGG88742.1,-18.847975473229045
AGG88743.1,-21.135005265868763
AGG88744.1,-22.391339570150613
AGG88745.1,-17.27082990322915
AGG88746.1,-25.988906855123
AGG88747.1,-41.65072057269666
AGG88748.1,-13.013987810400907
AGG88749.1,-47.61447169020434
AGG88750.1,-33.26320615249883
AGG88751.1,-19.67189106578757
AGG88752.1,-14.830473881963574
AGG88753.1,-15.121219996502488
AGG88754.1,-15.346292278936646
AGG88755.1,-18.933551369688445
AGG88756.1,-11.472284172766074
AGG88757.1,-25.07903543793575
AGG88758.1,-33.49129633798945
AGG88759.1,-33.27796227008256
AGG88760.1,-20.381534237288264
AGG88761.1,-29.158982166460497
AGG88762.1,-36.99148752957572
AGG88763.1,-18.84412346761855
AGG88764.1,-33.817516262297275
AGG88765.1,-28.610862743216742
AGG88766.1,-45.894153992918405
AGG88767.1,-31.54149558670013
AGG88768.1,-26.191696615040634
AGG88769.1,-15.57489375757902
AGG88770.1,-17.204153864745486
AGG88771.1,-16.110165231637016
AGG88772.1,-31.903504211906284
AGG88773.1,-11.453861403434338
AGG88774.1,-19.423288141748188
AGG88775.1,-18.842797863235674
AGG88776.1,-35.10905473669264
AGG88777.1,-31.624623014116054
AGG88778.1,-25.708767509050787
AGG88779.1,-36.33994281635536
AGG88780.1,-23.882047199579567
AGG88781.1,-47.92130434956573
AGG88782.1,-34.65754295525133
AGG88783.1,-37.81282251668609
AGG88784.1,-32.071110135560374
AGG88785.1,-39.13878456900696
AGG88786.1,-40.49161306734596
AGG88787.1,-48.56656172127516
AGG88788.1,-47.07227093873295
AGG88789.1,-40.43097590975311
AGG88790.1,-52.47839636398592
AGG88791.1,-47.057379302406204
AGG88792.1,-42.29323769552747
AGG88793.1,-47.188370995531
AGG88794.1,-46.325760713521916
AGG88795.1,-60.26305591750649
AGG88796.1,-58.75373785062559
AGG88797.1,-31.42578433713657
AGG88798.1,-12.350016321805656
AGG88799.1,-19.14783161739583
AGG88800.1,-33.654246626002546
AGG88801.1,-11.502568950715693
AGG88802.1,-23.94090927714455
AGG88803.1,-33.89931285760841
AGG88804.1,-38.76280164493615
AGG88805.1,-13.753658006280142
AGG88806.1,-16.963989861459364
AGG88807.1,-27.2749083248694
AGG88808.1,-28.906002951716694
AGG88809.1,-23.497496096691787
AGG88810.1,-25.579796589031776
AGG88811.1,-17.149502901151376
AGG88812.1,-10.40212401557236
AGG88813.1,-21.31783069086458
AGG88814.1,-42.95645717906345
AGG88815.1,-38.40943829815109
AGG88816.1,-40.735246312369185
AGG88817.1,-34.5954148245794
AGG88818.1,-20.80083091828147
AGG88819.1,-9.638264841908885
AGG88820.1,-23.528728773760996
AGG88821.1,-19.57676592694048
AGG88822.1,-27.723331081265734
AGG88823.1,-16.24965482697185
AGG88824.1,-24.370967081394973
AGG88825.1,-22.67669265949735
AGG88826.1,-27.44275510271569
AGG88827.1,-23.012550185426146
AGG88828.1,-22.44683666652728
AGG88829.1,-28.39170552899898
AGG88830.1,-20.357307931451565
AGG88831.1,-21.465632227033318
AGG88832.1,-27.81620109129773
AGG88833.1,-24.522934486671666
AGG88834.1,-23.46634458227514
